sample,Max Distance,angle-20_35,angle-35_50,angle-50_65,angle-65_80,diaphyseal bending,Area 20%,Perimeter 20%,Ix 20%,Iy 20%,Ixy 20%,Imin 20%,Imax 20%,Theta 20%,Area 35%,Perimeter 35%,Ix 35%,Iy 35%,Ixy 35%,Imin 35%,Imax 35%,Theta 35%,Area 50%,Perimeter 50%,Ix 50%,Iy 50%,Ixy 50%,Imin 50%,Imax 50%,Theta 50%,Area 65%,Perimeter 65%,Ix 65%,Iy 65%,Ixy 65%,Imin 65%,Imax 65%,Theta 65%,Area 80%,Perimeter 80%,Ix 80%,Iy 80%,Ixy 80%,Imin 80%,Imax 80%,Theta 80%
ET33B-495_Femur_R,427.193998460292,1.797082779486,3.32083427190702,3.10893623096492,1.40682250781161,9.63367579016954,720.508000457521,99.5117472587854,36451.4979785426,47943.9899714201,-1100.60676728297,36347.0450160725,48048.4429338902,84.5785882987342,521.094748810954,81.8329797348242,22127.5604381653,21670.8177781656,-3387.30665698036,18504.1928117331,25294.1854045978,43.0714851931924,498.820687566148,80.6558043733773,21108.5025832201,18847.1690407229,-657.047676476713,18670.120630149,21285.550993794,15.0807616760242,571.057174055861,86.1377610880538,27023.0549419838,25235.8108100773,-1391.95905893461,24475.3136486142,27783.552103447,28.6499966159602,776.949882958462,103.048972875948,37611.5931921863,64341.9500046079,-4158.26051567243,36979.6603126338,64973.8828841604,81.3588501589532
ET35-85_Femur_R,412.014380539877,2.67169922126598,4.53596821728474,4.25393124700706,2.20669779728729,13.6682964828451,769.686568493899,103.297372300765,56030.1586445634,42544.2682305828,-10216.6283605352,37046.0204760287,61528.4063991175,28.2876520502346,484.660710563673,79.201646464012,20627.9193109778,17445.5130388673,-3075.00192065305,15574.4099735285,22499.0223763167,31.3200285585386,465.662590426825,78.1600536732872,18611.7551971254,16389.165235439,373.178071079487,16328.1810655754,18672.739366989,-9.28114644288078,567.081818412307,85.773866265986,25711.5303308622,25957.8527716912,-1649.62067815665,24180.4796337716,27488.9034687818,47.1348999551927,901.031742442705,110.431097183757,50979.4183603432,86723.4960306213,-8984.28123420428,48848.2804122812,88854.6339786833,76.6556524671714
ET4A-758_Femur_R,421.510631022291,3.26056331910814,2.97042707752995,2.66373593555225,1.70376870304528,10.5984950352356,930.058363229061,117.822594711086,62546.9967024086,84265.3461152501,14953.2196349863,54925.8994206602,91886.4433969985,-62.9937603498663,582.062491119364,87.2970285979817,24000.9103891244,30715.0867787925,-840.793036578742,23897.2220701897,30818.7750977272,82.9696636343415,531.126418406247,83.7508665801084,22802.7339083267,22911.2774559729,1795.85165874267,21060.3341468817,24653.6772174179,-45.8654939440908,721.351102767148,95.9906579124468,39231.4768704592,44017.9987818118,-1369.27747064935,38867.4531484875,44382.0225037835,75.1122257010756,1022.42629214262,116.67814617764,67046.2485631108,107366.675406583,-12103.4526500974,63692.0457415485,110720.878228146,74.5104697733816
ET4b-598_Femur_R,430.369767587022,2.60770153374203,4.01737724570065,3.68525085904374,1.70286141509103,12.0131910535775,725.436154595448,100.701367456147,38891.567668164,49327.9837619777,-9596.35001549722,33186.4232607765,55033.1281693651,59.268012348193,523.895539908995,83.214713993247,23405.1208399176,21502.3894442355,-4674.4038074971,17683.5195455288,27223.9907386244,39.2479549977576,501.600076965025,82.3624375659528,20801.3832487453,20014.3082441099,-1170.70883773349,19172.7623692916,21642.9291235636,35.7098827255666,600.104400670156,88.1107062877678,26078.6429109746,32123.8519887163,-3153.81584457106,24732.8733152423,33469.6215844487,66.8914983974865,947.109997845647,114.873953536063,52989.3537729428,102919.450409636,-12180.1542622069,50176.5368855444,105732.267297035,76.996397315021
KA_T11-7_Femur_R,388.560943378366,2.20749455354084,3.76384442060133,3.4803819446115,1.68628502634503,11.1380059450987,548.531858468151,84.9608054451006,22482.2708918269,26502.8152395569,-3936.78848018927,20072.192655287,28912.8934760968,58.5252823724811,436.108049795139,75.2489393757828,14352.9093764933,16386.3036849861,-1954.45403530245,13166.5260329905,17572.6870284889,58.7416120461982,418.211018398531,74.439629267981,13750.8761524023,14622.794527951,147.5222487117,13726.592765799,14647.0779145544,-80.6524642120212,441.139620105948,75.3621216554382,15748.0985515868,15424.1159867826,-291.138126420488,15252.9367659437,15919.2777724258,30.4540661362067,600.63724952838,89.1352900497655,23921.2062241705,36017.7630386601,-4658.20118386944,22335.3173578388,37603.6519049918,71.1988114255635
KA_T13-13_Femur_R,394.215321803465,1.75261930326382,3.98510764965613,4.40654994467711,1.81359657385406,11.9578734714511,477.355009356825,80.4548656302294,13638.406182091,24935.8365542486,-2045.67463842521,13279.3956770507,25294.847059289,80.0461067994695,449.860736957392,77.1470002038761,13995.9994196082,19057.4500790089,-1599.10726849478,13533.1124246179,19520.3370739992,73.856073720978,450.09520878537,78.5725964074482,16841.0306297987,16468.2192918237,335.485808754458,16270.8310039719,17038.4189176504,-30.4710886031626,485.443991505351,81.7132093687946,19636.1643732489,19183.8268408148,-1135.57036262531,18252.1215381948,20567.8696758688,39.3679681555359,637.051634490132,92.5440131713749,27299.5112589465,39638.8741601758,-2653.55971084173,26753.0667175133,40185.318701609,78.3638094061221
KA_T34-10_Femur_R,405.657346990722,2.94175686898677,5.13140839136849,4.16588221918146,1.92125497701707,14.1603024565538,843.729398024078,115.307540172438,53620.0751622383,68459.8695992571,-13818.7897560799,45355.1445188941,76724.8002426014,59.1166233818336,564.091360815827,86.8101645768597,22370.4951640326,30559.0675197401,-5167.26836379575,19872.0700900834,33057.4925936892,64.1957763509938,535.514860367519,84.1944968628112,20344.9551725063,26298.0613536822,1559.84670007241,19961.0038323852,26682.0126938033,-76.1717273790261,580.347131138572,86.5780962469198,25220.2391111967,28844.0868945476,1481.57470838565,24691.6220812575,29372.7039244867,-70.3639026754502,752.576628390875,99.3879716833844,38529.7247173822,54226.2983080713,-2324.42283462293,38192.7474891233,54563.2755363301,81.7511598556183
KA_T56-20_Femur_R,403.506918276787,2.12666595031422,3.69920203114172,3.46839129442932,1.81038870912212,11.1046479850074,562.03572685678,87.4576384087258,19139.5247192445,33815.3944922211,276.427381271219,19134.3199165087,33820.5992949569,-88.9213152663428,444.121314640213,77.4942678872337,12302.3107351004,20319.2536926368,-373.766123548109,12284.9227141828,20336.6417135544,87.3364562098836,420.18952584105,74.0212716391728,13409.3847083629,15132.2711420205,812.216350648324,13086.8600978919,15454.7957524914,-68.3423692621178,492.878915250175,79.609200262651,18380.8915885646,20649.7615651313,-1670.64996620009,17495.9172443435,21534.7359093523,62.0889994733597,747.877203608587,100.340835499436,33804.517888275,61106.9060592754,-6864.22247946977,32175.9001225889,62735.5238249615,76.6527015032743
KA_T57-3_Femur_R,423.44887700765,2.47922463642142,4.18137939183365,4.01820109491582,2.37819992597914,13.05700504915,594.050887530892,90.0759212003668,25884.0588356107,33596.5326728405,-7398.94716678843,21396.7364208586,38083.8550875926,58.7639756092883,551.459526088331,83.9364238949133,22448.6618592432,26203.9228143099,-1054.91114451456,22172.6132211739,26479.9714523792,75.3356847253828,544.750138190837,85.9551786687139,25325.5929224546,23512.3853891512,3733.94119849478,20576.5618938337,28261.416417772,-38.1763156988282,569.200265609058,88.1043627123084,29854.0963168386,23578.6815177521,1224.80927508937,23348.100704346,30084.6771302447,-10.6616349415134,729.160402229022,97.4348857868571,38676.8737578783,47222.5503993267,-2138.70578214336,38171.5105615438,47727.9135956613,76.7052122362398
Mauropigi_119_Femur_R,430.716696265716,2.29327162585431,4.81027485844342,5.48750904638657,2.9459322687439,15.5369877994282,723.793418704286,99.0272125655346,35133.3048442416,50162.403875034,-1445.94526615152,34995.4552500744,50300.2534692012,84.5541498987657,601.339411564073,88.7503674799532,27386.632334341,30466.1959015566,368.995058918196,27343.0363062322,30509.7919296654,-83.2618548757515,573.063413302844,90.6362256299957,31800.8332397926,23377.5226271699,-271.297346035969,23368.7937484636,31809.5621184988,1.84283202941689,642.098896098966,94.0895771999231,36975.3808280302,31035.6988522837,-2130.99526718335,30350.2564965556,37660.8231837583,17.8305753723875,975.242969097128,115.3577883546,65397.5011406467,91832.4106967835,-8436.08929621187,62934.7545990909,94295.1572383393,73.7258975782436
Mauropigi_126_Femur_R,434.05949623695,1.52327983021803,3.39672409613675,3.66956201612655,1.68102588212018,10.2705918246015,645.536415156291,95.9702059570419,30755.0094537029,37985.4703030818,-2689.37198853012,29864.3978132184,38876.0819435662,71.6772098104539,487.639677245061,79.4255376198091,21285.3145779267,17018.4619707277,-1693.81126185199,16427.8279989906,21875.9485496638,19.223723285262,454.544325516023,81.1573455582111,20425.6191294875,14647.650780006,791.245234336679,14541.2554157295,20532.014493764,-7.65838186629658,514.077047748324,84.868984257004,24783.2638809322,19255.0565540408,-675.366922096813,19173.744686894,24864.5757480789,6.86517212035821,685.636493123693,95.6000794087396,31830.563203408,46031.8003833952,-4973.65679958858,30261.9230984118,47600.4404883914,72.4952625218193
Mauropigi_159_Femur_R,426.687420903742,3.18790336667562,4.61957885103444,2.8351538143095,1.19948959975993,11.8421256317795,639.442353826534,96.9560942666886,31726.4006205897,35892.0531554997,-1177.91309158486,31416.3949859405,36202.0587901488,75.2551404260063,423.613965671187,74.4731491030025,13924.2667412913,15150.5585946908,-1335.38209484129,13067.9933042112,16006.8320317709,57.3312034570865,420.860124531122,74.8776045178991,14802.0466433448,13943.2713285352,503.017507419476,13711.2964733177,15034.0214985623,-24.7575718154573,456.304559236407,76.7494060815874,17634.8361379161,15749.2380911182,681.822552465873,15528.5286308467,17855.5455981876,-17.9370334119755,618.158803336726,90.3402497933407,27842.4996163669,34353.9347859997,1193.44942306562,27630.6505446505,34565.7838577162,-79.9342814912646
