sample,Max Distance,angle-20_35,angle-35_50,angle-50_65,angle-65_80,diaphyseal bending,Area 20%,Perimeter 20%,Ix 20%,Iy 20%,Ixy 20%,Imin 20%,Imax 20%,Theta 20%,Area 35%,Perimeter 35%,Ix 35%,Iy 35%,Ixy 35%,Imin 35%,Imax 35%,Theta 35%,Area 50%,Perimeter 50%,Ix 50%,Iy 50%,Ixy 50%,Imin 50%,Imax 50%,Theta 50%,Area 65%,Perimeter 65%,Ix 65%,Iy 65%,Ixy 65%,Imin 65%,Imax 65%,Theta 65%,Area 80%,Perimeter 80%,Ix 80%,Iy 80%,Ixy 80%,Imin 80%,Imax 80%,Theta 80%
KA_T34-9_Femur_L,411.251092946651,2.73909858865953,4.55763831958244,3.40809689579245,1.3612428494373,12.0660766534717,800.210118344453,110.190631943724,44474.5512658277,64861.2536745299,10016.2481936802,40377.0089833234,68958.7959570343,-67.7510439496522,554.503168625445,85.8881039109724,22099.3056204334,28865.8395244644,5508.12049532826,19018.3721841831,31946.7729607147,-60.779800318895,517.430033895581,82.8104281036126,20295.9404441355,23048.1893785618,-929.189919016586,20011.6094151474,23332.5204075498,72.9859505365107,558.830250272224,84.3685450587654,24639.5302582084,25219.8407133954,-469.515411249204,24377.748190903,25481.6227807008,60.8577987554975,762.523870092515,99.0971432182839,42781.314790876,50952.8667366736,2570.03410277298,42040.224224276,51693.9573032736,-73.9146465624745
KA_T56-19_Femur_L,406.015955966236,2.56742846703946,4.08543747287256,3.10436518965536,1.49165196052599,11.2488830900934,580.057930197765,88.5879188287837,20992.0720835451,35005.8148544841,2327.76686496796,20615.5333361455,35382.3536018837,-80.8114463595161,462.207637650147,78.8055103908465,13048.4165675516,22616.3979227413,1410.30713426597,12844.8694742342,22819.9450160587,-81.7873149257497,445.580030902126,76.0277324131565,14070.730794473,18058.8313528964,-938.408167131113,13860.9556713076,18268.6064760619,77.3990669115297,512.829090340044,80.8603444624993,18596.0167735113,23753.1572807691,1664.46646069295,18105.4710059264,24243.7030483541,-73.5788836675191,754.28188153696,102.123296544513,31968.833740964,66996.3815349297,5725.62607742472,31056.6729237153,67908.5423521784,-80.9481639595737
KA_T57-2_Femur_L,426.951360930229,2.09106111916102,3.6217838736896,3.70665712954097,2.13054173635738,11.550043858749,583.023169338802,91.1249618576997,25757.7024469357,32705.3285930616,8337.21152526461,20199.5460070082,38263.4850329891,-56.3098590950129,552.503672398228,84.16016891182,23093.8693614347,25713.3189794982,934.28756989848,22794.7833243257,26012.4050166072,-72.2489860501586,538.971179006732,84.6750175896266,26062.8607548295,21341.1913230165,-2041.92897695766,20580.6458149246,26823.4062629215,20.428562661902,545.809719346669,86.2054687600243,28009.0997936736,21159.3195019546,-302.690178908271,21145.9697120893,28022.4495835389,2.52532559437195,699.930009376554,96.8177704868099,37803.8715119029,41763.6211258562,2227.44592504942,36803.5752499105,42763.9173878486,-65.8162155365604
Mauropigi_113_Femur_L,457.205277132186,2.85107516541698,4.9180119640868,3.24924187159763,1.06463846304985,12.0829674641513,791.632272028202,103.303821482778,42774.291374224,59866.0140111247,2018.14935894302,42539.2260610945,60101.0793242541,-83.3563711407914,597.08587526027,87.606574715354,25221.1493033968,32054.5728226265,-684.55981529343,25153.2461073809,32122.4760186423,84.3352190617787,569.404146064207,87.180822335416,26223.9329345051,26749.1958028666,-3686.31967279392,22790.9009640659,30182.2277733058,47.0375729056332,638.001097636602,91.9520759882883,32836.0010333882,32977.89937936,281.068949640189,32617.0648159191,33196.835596829,-52.08350183142,916.934321335327,110.641081688546,55564.2780741465,83453.0968371342,3417.02455334756,55151.7166819404,83865.6582293402,-83.1156010395741
Mauropigi_119_Femur_L,435.864128845433,2.49394596105142,5.06869340070287,5.50074989691559,2.79932251301956,15.8627117716894,756.230384345576,101.292665738753,39885.4815257365,53067.3208703793,1052.72669203006,39801.9382522393,53150.8641438765,-85.4625770984134,590.283030016731,87.2594504714505,26024.512411539,29712.7684282386,705.001404846245,25894.3468520486,29842.9339877291,-79.5391907205753,577.459796451145,88.4270906318614,29425.8723015472,24891.5289679213,-347.280789377462,24865.0852978763,29452.3159715922,4.35438023185117,645.26756211235,93.041488229734,35278.3986942072,32379.9374409255,1158.20013119587,31973.9869569747,35684.349178158,-19.3156226916999,944.250993535269,114.70078576466,61472.8982576038,86681.2412684434,6887.13959419294,59713.9979770881,88440.1415489591,-75.6735182583092
Mauropigi_187_Femur_L,425.864033952701,2.52028309808866,4.79059704161732,4.41665688882593,2.01044180474144,13.7379788332734,666.894499654746,95.4172219987693,26363.0690781459,48763.9654808162,2046.5986958677,26177.6222275882,48949.412331374,-84.822441591881,583.092467424095,86.335147593567,24782.0904248649,29643.8863882726,-588.114903680208,24711.9597907023,29714.0170224351,83.1997908180281,585.153717380389,88.1361485427963,28266.884843029,27569.5666077775,-4452.54588310493,23452.0497300513,32384.4017207552,42.7612791379976,628.971289361672,91.6290226448462,35121.6532877252,29517.4607576539,-977.836632700696,29351.7450409801,35287.369004399,9.61862817205722,853.169067338211,106.410886259104,50308.2778845969,68848.9685775815,3956.20165360241,49499.3953654639,69657.8510967146,-78.4446031950543
Mauropigi_241_Femur_L,411.192001775898,2.05696048241859,4.13174370697983,3.84727420128829,1.70462262188515,11.7406010125719,525.023969059075,83.2065928676624,18820.4792627336,26159.8001559329,2517.58913664095,18039.8966986348,26940.3827200318,-72.7738660910893,454.421534362234,76.5420033985752,16787.465864177,16227.4337323253,304.358894188624,16093.8759431197,16921.0236533826,-23.6926721019718,448.436347964866,78.0763696353457,17254.859818585,15826.2859147196,-2236.69501442213,14192.5927906631,18888.5529426414,36.1445774248081,491.231245586331,80.4706216563703,18984.903905725,19933.5856620332,-193.576480898848,18946.9254277689,19971.5641399893,78.8999195365605,670.738156220081,96.8869347233764,26590.3602741197,51065.2082727173,1688.56254560758,26474.4126846965,51181.1558621405,-86.0718685064074
Mauropigi_244_Femur_L,428.322090624341,1.43372073046634,3.39955250345893,3.6844760338941,1.65443930729775,10.1721885751171,722.772772920715,106.376709318489,38542.4662837523,52554.2072004692,12307.2345749076,31386.7604258563,59709.9130583652,-59.8253077218113,494.443589953002,82.4405396472477,14241.6344024289,27776.9114403663,3689.11525455772,13301.4520565332,28717.093786262,-75.7023529452015,472.115261246232,79.6228381912822,13971.0111899964,23136.4266219872,-1586.22355474679,13704.2534534005,23403.1843585831,80.4538030158114,537.974356797686,83.6986900043328,18744.4612906542,28489.4524303681,312.89641480431,18734.4250127222,28499.4887083,-88.1628447728278,868.186401544576,109.366138336459,42844.4276455142,88408.0820543108,9418.14296381407,40974.4178461941,90278.091853631,-78.7697537325564
Mauropigi_253_Femur_L,430.00385108323,1.20117380173083,2.96697689437765,3.76387962510886,1.56819082144076,9.5002211426581,776.746267159068,104.861966220184,36796.8509902325,67686.1895218436,11591.2692607602,32931.0222871724,71552.0182249037,-71.5558326852477,596.932589264209,88.3761133873857,25800.4621303233,32057.4596130975,4359.95445278687,23562.704522519,34295.2172209017,-62.8307235960982,573.049122541649,89.9164560084935,27830.558086857,26892.7867300893,-1964.539531877,25341.9522913032,29381.3925256431,38.2880462207557,617.61639270814,91.7347031960787,33762.0147836531,29105.1712175009,-2444.58286280774,28057.5696930395,34809.6163081145,23.1970688863726,876.411187031788,108.154551164037,54050.7045385734,71834.6852669513,3890.77763162058,53236.7357427644,72648.6540627603,-78.183872961479
Mauropigi_285_Femur_L,469.06575970382,2.09122786783408,4.14061000579559,3.84168745120685,1.77962759568146,11.853152920518,865.374476272558,108.930602118834,45344.0852014198,80758.7368260913,5997.11250201616,44356.0975425657,81746.7244849454,-80.6449004473624,685.091726210504,97.836815616848,30284.402847849,47833.9642354222,-2013.83755493772,30056.2774596125,48062.0896236586,83.5371447745505,675.585167245415,95.2034919723782,35701.5401493943,38876.3981140647,-5519.79197057944,31545.4480712274,43032.4901922316,53.0223147601411,730.939472028942,98.2466581246671,44769.9519793033,41529.201322314,-2663.6478184131,40031.7832154234,46267.3700861939,29.3433102232224,1106.90060149395,121.138707498811,85047.5958035917,115582.906582051,4916.49755643807,84275.5115033271,116354.990882316,-81.0751894098354
Mauropigi_293_Femur_L,443.77767438351,2.25780648500906,3.80850008987556,3.52201313441245,1.78128789787305,11.3696076071701,865.249920702267,109.328386779291,44191.1850278847,82455.6821032468,2772.20005825825,43991.3869260967,82655.4802050348,-85.8777042568563,670.301012090416,93.4189347813571,30126.7315435052,42896.5161566956,989.587854029841,30050.4990341212,42972.7486660796,-85.5949422035409,626.08503562679,91.579552834477,30070.1248751004,34073.9493045323,-3322.32340461028,28193.186058873,35950.8881207597,60.5358251968069,666.103719427189,93.3072507245323,34249.5386479169,37280.6625378354,-3897.0876258978,31583.6869595538,39946.5142261986,55.6254307030962,999.880401212439,114.649748886155,66848.8247298054,95934.2059249818,-1703.79173958206,66749.3585153304,96033.6721394567,86.6589031781252
Mauropigi_314_Femur_L,441.482047676313,2.33681811931952,3.42045060365277,2.05784699488255,1.01994245327057,8.83505817112542,1011.21922204324,128.250154804462,69026.0303599288,106249.070716701,1105.89803219086,68993.2030354368,106281.898041193,-88.2997392592174,664.101120207674,93.8208429920577,32246.7152360187,39896.3152349408,6751.43268506188,28311.9444782279,43831.0859927317,-59.7661409773886,608.828860881846,91.120065517157,28345.2103269113,32136.2478933689,-1055.11936510028,28071.3355699583,32410.122650322,75.4489944728462,668.387463801528,94.197467222638,34156.6246888241,38153.4256840353,1544.39547427813,33629.4040886003,38680.6462842591,-71.1512919340509,966.809003580442,113.352720633703,58116.7850238094,97124.9510886392,4889.8298666283,57513.1657742652,97728.5703381834,-82.9627915419339
Mauropigi_318_Femur_L,462.954334161189,3.20273731602181,4.80295641493952,4.09484614791288,1.99670299381501,14.0972428726892,1067.46577816141,130.386208795454,60654.8748493974,150508.750102948,-9603.0900327945,59640.0116549368,151523.613297408,83.9673225312436,617.425488183067,90.4531971398147,26090.3736158082,35728.9380144763,1521.18821654236,25855.9943200513,35963.3173102332,-81.2409476999196,603.90551441792,89.4402851192077,29151.1954222801,29629.1732040402,-2132.74284468127,27244.0930449464,31536.2755813739,48.196862017776,696.049751249,95.0588169272314,37242.3185874855,40575.5260005987,3767.60091571396,34789.1668917401,43028.6776963442,-56.9311358925141,1053.09120052599,121.203430880087,69042.7615670346,121249.611479346,15105.9987383687,64986.9426280717,125305.430418309,-74.9710605516013
Mauropigi_339_Femur_L,383.089067835188,2.89621324097363,4.65968732824569,3.50611988034049,1.74540980467468,12.8074302542345,590.616434279674,92.505961591351,27495.2506659492,32162.5918196402,8614.73396980147,20903.6952102684,38754.1472753211,-52.5786248018871,426.022002315909,74.4622831851524,12955.5987146917,16467.654146181,1781.8248633139,12209.9203761632,17213.3324847095,-67.2911103627297,405.568332550064,73.7863547654509,12363.4520855464,14443.0511637129,-202.458766831833,12343.9251245624,14462.578124697,84.490915451909,445.809736057926,76.794454732731,14340.5501729264,17907.3626538474,890.501516142095,14130.5847047573,18117.3281220165,-76.7329202239551,731.938437714524,100.995342166909,27883.4541319486,67504.932910243,4185.37346505784,27446.1628468125,67942.2241953791,-84.0353306215783
